,0
8083,1.88
8084,0.845
8085,3.346
8086,1.0
8087,1.392
8088,1.446
8089,0.958
8090,2.375
8091,4.808
8092,4.293
8093,1.438
8094,1.406
8095,1.669
8096,5.00001
8097,0.808
8098,1.284
8099,1.558
8100,3.796
8101,5.00001
8102,2.596
8103,3.197
8104,1.219
8105,3.545
8106,2.313
8107,0.924
8108,3.222
8109,1.25
8110,0.745
8111,1.125
8112,2.375
8113,1.493
8114,1.74
8115,0.972
8116,1.458
8117,0.928
8118,1.07
8119,0.541
8120,2.544
8121,2.048
8122,1.841
8123,1.823
8124,4.947
8125,2.667
8126,2.127
8127,1.308
8128,4.025
8129,1.344
8130,1.792
8131,1.393
8132,2.245
8133,3.791
8134,1.244
8135,1.869
8136,2.526
8137,5.00001
8138,1.475
8139,2.986
8140,2.172
8141,2.785
8142,1.982
8143,0.599
8144,1.563
8145,2.742
8146,0.738
8147,1.27
8148,1.103
8149,3.086
8150,1.646
8151,1.228
8152,1.542
8153,3.525
8154,0.485
8155,0.898
8156,3.483
8157,2.146
8158,1.656
8159,0.906
8160,2.227
8161,2.524
8162,5.00001
8163,2.25
8164,3.26
8165,2.099
8166,2.349
8167,0.971
8168,1.649
8169,1.875
8170,3.158
8171,1.257
8172,0.847
8173,0.896
8174,2.086
8175,1.266
8176,1.452
8177,1.875
8178,2.917
8179,3.288
8180,0.61
8181,1.964
8182,1.881
8183,0.929
8184,4.987
8185,1.618
8186,1.531
8187,1.531
8188,1.188
8189,1.987
8190,1.173
8191,2.341
8192,0.542
8193,1.752
8194,2.543
8195,1.781
8196,2.318
8197,1.958
8198,4.661
8199,4.596
8200,0.836
8201,1.047
8202,1.759
8203,1.922
8204,1.303
8205,3.942
8206,2.369
8207,1.594
8208,1.413
8209,1.65
8210,2.099
8211,0.544
8212,1.076
8213,1.148
8214,1.705
8215,0.942
8216,0.435
8217,1.094
8218,2.316
8219,2.487
8220,0.895
8221,1.977
8222,1.332
8223,0.929
8224,1.092
8225,1.67
8226,1.36
8227,1.234
8228,1.625
8229,3.038
8230,1.892
8231,1.53
8232,2.619
8233,0.683
8234,0.804
8235,5.00001
8236,1.368
8237,0.968
8238,2.331
8239,1.462
8240,2.79
8241,1.8
8242,1.869
8243,2.39
8244,1.882
8245,1.825
8246,1.552
8247,0.741
8248,2.51
8249,2.328
8250,1.71
8251,1.411
8252,1.608
8253,2.313
8254,1.266
8255,1.1
8256,2.616
8257,1.839
8258,1.647
8259,5.00001
8260,2.055
8261,5.00001
8262,1.935
8263,0.525
8264,1.312
8265,2.271
8266,3.718
8267,2.18
8268,1.609
8269,1.932
8270,2.103
8271,2.458
8272,2.441
8273,0.66
8274,0.844
8275,2.402
8276,2.476
8277,1.292
8278,1.809
8279,1.072
8280,2.302
8281,1.903
8282,1.149
8283,2.431
8284,1.821
8285,2.304
8286,2.883
8287,1.742
8288,2.955
8289,0.964
8290,3.55
8291,0.958
8292,1.059
8293,1.41
8294,1.92
8295,3.5
8296,2.67
8297,1.476
8298,1.271
8299,1.564
8300,1.516
8301,1.872
8302,2.545
8303,1.231
8304,1.969
8305,2.989
8306,3.131
8307,5.00001
8308,2.0
8309,5.00001
8310,1.27
8311,0.845
8312,1.436
8313,0.946
8314,3.96
8315,2.115
8316,3.983
8317,0.508
8318,0.888
8319,4.371
8320,1.731
8321,0.755
8322,2.123
8323,2.949
8324,2.977
8325,2.287
8326,3.156
8327,3.016
8328,3.715
8329,1.39
8330,1.732
8331,2.171
8332,1.25
8333,1.038
8334,1.275
8335,0.966
8336,2.488
8337,3.08
8338,2.199
8339,1.872
8340,1.207
8341,4.25
8342,3.356
8343,5.00001
8344,2.869
8345,4.17
8346,2.254
8347,2.855
8348,0.637
8349,2.097
8350,3.667
8351,0.895
8352,2.122
8353,0.894
8354,2.472
8355,1.758
8356,2.589
8357,0.552
8358,1.274
8359,1.423
8360,1.833
8361,1.297
8362,3.8
8363,0.498
8364,1.525
8365,0.97
8366,2.75
8367,2.143
8368,3.766
8369,2.795
8370,1.759
8371,1.617
8372,5.00001
8373,2.469
8374,0.966
8375,1.181
8376,2.458
8377,2.402
8378,3.363
8379,1.917
8380,1.354
8381,0.526
8382,0.972
8383,1.411
8384,1.286
8385,1.446
8386,1.123
8387,1.475
8388,1.817
8389,1.625
8390,5.00001
8391,1.943
8392,1.607
8393,0.993
8394,0.813
8395,1.851
8396,2.228
8397,0.52
8398,5.00001
8399,0.901
8400,1.809
8401,1.014
8402,5.00001
8403,2.724
8404,0.645
8405,1.266
8406,1.592
8407,2.729
8408,0.875
8409,1.465
8410,1.75
8411,1.563
8412,1.775
8413,2.728
8414,1.289
8415,0.531
8416,1.661
8417,1.42
8418,2.627
8419,1.713
8420,2.685
8421,3.527
8422,2.972
8423,1.135
8424,2.013
8425,1.463
8426,2.134
8427,1.625
8428,5.00001
8429,1.375
8430,4.24
8431,1.705
8432,0.803
8433,0.675
8434,1.875
8435,0.83
8436,2.268
8437,1.375
8438,3.194
8439,0.75
8440,2.564
8441,2.832
8442,1.172
8443,4.309
8444,5.00001
8445,2.571
8446,0.693
8447,1.367
8448,0.747
8449,5.00001
8450,1.176
8451,2.885
8452,5.0
8453,0.949
8454,2.794
8455,2.75
8456,0.879
8457,3.191
8458,1.896
8459,1.487
8460,0.955
8461,2.5
8462,2.681
8463,1.538
8464,0.588
8465,3.5
8466,2.19
8467,3.5
8468,1.745
8469,0.525
8470,2.688
8471,1.601
8472,0.676
8473,3.247
8474,2.288
8475,0.225
8476,2.028
8477,0.928
8478,2.326
8479,1.085
8480,1.143
8481,5.00001
8482,0.633
8483,1.75
8484,2.696
8485,0.914
8486,1.231
8487,1.115
8488,3.275
8489,1.428
8490,1.619
8491,1.824
8492,1.96
8493,2.348
8494,1.799
8495,1.568
8496,1.572
8497,5.00001
8498,1.65
8499,5.00001
8500,2.48
8501,0.488
8502,3.183
8503,2.341
8504,1.134
8505,3.226
8506,1.617
8507,0.892
8508,1.054
8509,1.472
8510,3.313
8511,2.891
8512,1.232
8513,0.669
8514,1.5
8515,1.846
8516,2.966
8517,1.875
8518,0.93
8519,1.644
8520,0.879
8521,3.539
8522,0.94
8523,1.602
8524,4.908
8525,1.414
8526,3.401
8527,1.163
8528,3.468
8529,0.888
8530,0.694
8531,1.27
8532,2.062
8533,4.583
8534,1.142
8535,2.042
8536,2.744
8537,0.529
8538,5.00001
8539,2.909
8540,1.655
8541,2.507
8542,1.115
8543,2.375
8544,1.868
8545,5.00001
8546,2.545
8547,0.882
8548,5.00001
8549,2.85
8550,1.208
8551,1.088
8552,0.73
8553,5.00001
8554,0.919
8555,2.122
8556,1.602
8557,3.017
8558,0.35
8559,1.603
8560,1.168
8561,3.314
8562,1.75
8563,2.417
8564,1.347
8565,5.00001
8566,3.804
8567,3.591
8568,2.481
8569,2.029
8570,0.742
8571,5.00001
8572,1.375
8573,2.032
8574,0.633
8575,1.913
8576,5.00001
8577,1.031
8578,1.404
8579,2.401
8580,5.00001
8581,3.974
8582,4.438
8583,1.086
8584,1.919
8585,3.005
8586,2.675
8587,5.00001
8588,2.157
8589,5.00001
8590,2.027
8591,0.455
8592,0.753
8593,3.095
8594,2.2
8595,2.979
8596,1.828
8597,1.92
8598,2.419
8599,1.625
8600,1.597
8601,1.936
8602,2.515
8603,1.447
8604,2.385
8605,3.113
8606,3.788
8607,3.875
8608,1.548
8609,3.193
8610,4.727
8611,0.986
8612,1.058
8613,1.504
8614,0.875
8615,0.962
8616,1.625
8617,4.185
8618,1.519
8619,2.923
8620,1.335
8621,0.892
8622,1.857
8623,2.038
8624,1.667
8625,1.635
8626,1.167
8627,0.924
8628,2.713
8629,1.585
8630,2.78
8631,1.695
8632,1.631
8633,2.948
8634,1.886
8635,1.344
8636,5.00001
8637,1.695
8638,1.719
8639,2.167
8640,1.122
8641,1.776
8642,1.51
8643,0.806
8644,1.596
8645,1.969
8646,1.3
8647,0.932
8648,1.737
8649,1.707
8650,1.142
8651,1.205
8652,1.625
8653,2.189
8654,2.598
8655,0.908
8656,2.817
8657,1.372
8658,0.586
8659,1.917
8660,2.708
8661,1.156
8662,1.601
8663,5.00001
8664,5.00001
8665,5.00001
8666,4.537
8667,1.455
8668,2.77
8669,2.483
8670,1.887
8671,1.713
8672,1.85
8673,1.13
8674,3.885
8675,0.544
8676,2.658
8677,1.307
8678,1.603
8679,0.557
8680,2.188
8681,2.51
8682,1.25
8683,1.301
8684,2.327
8685,0.513
8686,0.762
8687,2.518
8688,1.98
8689,2.647
8690,3.491
8691,1.042
8692,2.939
8693,2.871
8694,3.182
8695,3.429
8696,3.524
8697,2.781
8698,0.916
8699,1.052
8700,0.97
8701,1.25
8702,2.015
8703,3.196
8704,1.964
8705,2.171
8706,0.966
8707,2.293
8708,1.125
8709,1.557
8710,0.571
8711,1.798
8712,5.00001
8713,1.352
8714,2.413
8715,2.395
8716,1.558
8717,0.856
8718,5.00001
8719,0.516
8720,1.457
8721,2.231
8722,2.759
8723,3.397
8724,4.75
8725,0.727
8726,3.59
8727,0.903
8728,1.419
8729,1.977
8730,1.565
8731,1.505
8732,0.827
8733,1.383
8734,3.181
8735,2.768
8736,1.287
8737,3.796
8738,1.561
8739,0.75
8740,2.125
8741,1.796
8742,3.613
8743,2.213
8744,1.7
8745,1.531
8746,2.609
8747,1.042
8748,1.489
8749,0.731
8750,1.282
8751,1.547
8752,5.00001
8753,3.5
8754,0.84
8755,1.549
8756,1.919
8757,1.525
8758,2.331
8759,1.095
8760,2.695
8761,1.067
8762,3.744
8763,3.063
8764,1.576
8765,2.538
8766,1.257
8767,0.697
8768,0.477
8769,0.982
8770,2.205
8771,4.5
8772,0.44
8773,1.434
8774,1.25
8775,1.55
8776,2.221
8777,0.713
8778,1.575
8779,1.569
8780,3.99
8781,0.697
8782,1.8
8783,1.831
8784,3.063
8785,0.396
8786,0.952
8787,2.21
8788,0.6
8789,2.583
8790,2.88
8791,1.708
8792,1.463
8793,3.289
8794,2.32
8795,5.00001
8796,1.472
8797,1.315
8798,4.442
8799,1.595
8800,1.302
8801,3.462
8802,2.45
8803,2.158
8804,5.0
8805,2.387
8806,4.6
8807,1.646
8808,2.231
8809,1.734
8810,0.746
8811,1.412
8812,1.519
8813,1.257
8814,0.542
8815,2.239
8816,0.576
8817,4.676
8818,2.632
8819,1.769
8820,3.302
8821,1.531
8822,0.713
8823,0.873
8824,2.088
8825,2.039
8826,2.375
8827,1.802
8828,3.208
8829,2.134
8830,5.00001
8831,2.19
8832,1.357
8833,1.011
8834,0.498
8835,2.26
8836,2.414
8837,1.33
8838,2.267
8839,5.00001
8840,1.0
8841,1.509
8842,0.975
8843,1.833
8844,1.549
8845,1.051
8846,1.793
8847,2.188
8848,1.6
8849,1.844
8850,2.256
8851,0.953
8852,1.508
8853,1.793
8854,5.00001
8855,3.139
8856,1.345
8857,1.544
8858,0.49
8859,2.278
8860,1.618
8861,2.581
8862,0.3
8863,0.718
8864,2.242
8865,1.736
8866,2.273
8867,1.45
8868,1.139
8869,1.591
8870,5.00001
8871,5.00001
8872,2.4
8873,0.609
8874,3.4
8875,0.813
8876,1.696
8877,2.875
8878,1.136
8879,2.615
8880,5.00001
8881,1.995
8882,2.88
8883,0.685
8884,4.29
8885,0.546
8886,2.25
8887,2.753
8888,1.134
8889,1.668
8890,1.413
8891,2.128
8892,0.806
8893,1.896
8894,1.648
8895,1.595
8896,3.022
8897,1.572
8898,3.663
8899,3.864
8900,2.257
8901,1.941
8902,2.667
8903,0.43
8904,0.588
8905,1.706
8906,1.143
8907,3.864
8908,1.047
8909,3.528
8910,0.948
8911,5.00001
8912,1.44
8913,2.29
8914,1.938
8915,2.432
8916,5.00001
8917,0.677
8918,0.533
8919,4.854
8920,1.612
8921,2.181
8922,1.469
8923,2.522
8924,2.186
8925,1.443
8926,2.631
8927,0.588
8928,2.143
8929,2.225
8930,1.835
8931,0.845
8932,1.875
8933,1.231
8934,2.4
8935,3.127
8936,5.00001
8937,1.917
8938,1.283
8939,1.875
8940,1.932
8941,1.688
8942,1.665
8943,1.0
8944,0.983
8945,1.782
8946,2.408
8947,2.673
8948,5.00001
8949,1.517
8950,2.896
8951,2.915
8952,0.976
8953,1.938
8954,3.78
8955,0.844
8956,1.543
8957,1.99
8958,0.865
8959,1.325
8960,0.786
8961,0.931
8962,2.677
8963,3.561
8964,1.984
8965,2.838
8966,0.743
8967,1.102
8968,3.063
8969,2.854
8970,3.187
8971,1.341
8972,1.938
8973,0.597
8974,0.768
8975,3.877
8976,2.607
8977,0.59
8978,3.56
8979,2.409
8980,1.139
8981,1.203
8982,0.448
8983,3.757
8984,3.074
8985,0.543
8986,1.575
8987,4.421
8988,1.107
8989,1.107
8990,5.00001
8991,1.222
8992,5.00001
8993,0.833
8994,2.624
8995,2.061
8996,2.3
8997,5.00001
8998,4.758
8999,2.438
9000,1.523
9001,2.374
9002,1.625
9003,1.488
9004,4.125
9005,1.4
9006,0.675
9007,1.125
9008,5.00001
9009,2.125
9010,0.892
9011,0.508
9012,2.333
9013,2.433
9014,5.00001
9015,0.518
9016,1.9
9017,2.25
9018,1.0
9019,5.00001
9020,5.00001
9021,1.599
9022,2.356
9023,1.611
9024,1.877
9025,4.429
9026,3.667
9027,3.565
9028,0.439
9029,1.887
9030,3.152
9031,0.934
9032,1.744
9033,2.304
9034,1.938
9035,3.183
9036,3.0
9037,3.134
9038,1.338
9039,2.281
9040,0.625
9041,1.594
9042,2.642
9043,3.74
9044,2.185
9045,1.859
9046,1.75
9047,1.629
9048,2.72
9049,3.292
9050,0.581
9051,0.675
9052,1.654
9053,2.097
9054,1.042
9055,1.375
9056,2.448
9057,3.125
9058,2.362
9059,0.842
9060,1.416
9061,4.13
9062,1.702
9063,2.762
9064,0.538
9065,1.713
9066,2.448
9067,5.00001
9068,1.016
9069,3.768
9070,0.692
9071,2.42
9072,2.486
9073,4.554
9074,2.947
9075,1.868
9076,0.912
9077,0.842
9078,2.383
9079,0.675
9080,1.612
9081,1.813
9082,2.73
9083,2.685
9084,1.088
9085,3.824
9086,1.469
9087,1.234
9088,1.704
9089,1.339
9090,3.013
9091,1.819
9092,1.045
9093,0.555
9094,1.837
9095,3.74
9096,1.592
9097,1.621
9098,1.717
9099,0.751
9100,2.161
9101,3.619
9102,2.875
9103,2.52
9104,0.998
9105,1.243
9106,0.975
9107,1.514
9108,2.293
9109,0.974
9110,2.65
9111,1.051
9112,1.99
9113,5.00001
9114,1.854
9115,3.949
9116,2.335
9117,1.406
9118,2.082
9119,1.1
9120,5.0
9121,1.088
9122,1.893
9123,1.699
9124,1.875
9125,1.058
9126,5.00001
9127,1.844
9128,2.554
9129,1.032
9130,1.625
9131,4.052
9132,1.633
9133,3.359
9134,2.35
9135,0.952
9136,1.875
9137,0.971
9138,0.631
9139,1.335
9140,0.946
9141,3.051
9142,2.409
9143,3.249
9144,2.703
9145,1.646
9146,5.00001
9147,2.25
9148,0.87
9149,4.098
9150,1.577
9151,1.019
9152,1.299
9153,2.158
9154,1.714
9155,4.391
9156,1.91
9157,1.139
9158,3.0
9159,2.728
9160,2.647
9161,1.678
9162,1.185
9163,2.22
9164,0.813
9165,1.737
9166,2.05
9167,2.793
9168,0.824
9169,2.389
9170,1.783
9171,2.572
9172,2.258
9173,2.889
9174,1.884
9175,1.838
9176,1.963
9177,1.056
9178,1.867
9179,0.813
9180,3.536
9181,1.915
9182,2.25
9183,0.705
9184,1.064
9185,2.271
9186,0.846
9187,1.207
9188,3.689
9189,0.965
9190,2.456
9191,3.5
9192,3.848
9193,1.099
9194,2.019
9195,2.905
9196,1.0
9197,1.875
9198,2.583
9199,5.00001
9200,2.905
9201,1.063
9202,2.047
9203,5.00001
9204,2.307
9205,2.728
9206,1.287
9207,3.686
9208,5.00001
9209,1.413
9210,3.409
9211,1.375
9212,1.034
9213,5.00001
9214,2.956
9215,3.054
9216,1.034
9217,4.01
9218,0.875
9219,1.296
9220,1.322
9221,0.855
9222,1.04
9223,0.879
9224,1.398
9225,2.289
9226,0.957
9227,3.511
9228,1.845
9229,1.795
9230,0.893
9231,2.274
9232,1.142
9233,2.116
9234,1.096
9235,3.79
9236,1.563
9237,1.317
9238,0.987
9239,2.362
9240,5.00001
9241,1.136
9242,4.351
9243,3.711
9244,1.762
9245,0.85
9246,0.668
9247,2.264
9248,1.125
9249,2.139
9250,2.386
9251,1.893
9252,1.375
9253,0.455
9254,3.029
9255,2.356
9256,5.00001
9257,1.319
9258,0.951
9259,2.25
9260,1.216
9261,3.167
9262,1.842
9263,2.654
9264,5.00001
9265,2.519
9266,1.575
9267,1.552
9268,0.985
9269,1.227
9270,2.64
9271,1.59
9272,1.75
9273,1.104
9274,1.134
9275,1.505
9276,5.00001
9277,1.955
9278,1.958
9279,3.547
9280,2.138
9281,3.137
9282,4.344
9283,1.74
9284,1.398
9285,1.417
9286,0.943
9287,1.833
9288,1.539
9289,1.896
9290,1.694
9291,1.5
9292,1.861
9293,3.76
9294,1.764
9295,4.333
9296,2.044
9297,2.102
9298,1.137
9299,2.802
9300,1.903
9301,0.481
9302,1.45
9303,1.839
9304,3.45
9305,0.906
9306,1.177
9307,2.02
9308,2.884
9309,1.539
9310,1.271
9311,3.547
9312,3.094
9313,0.463
9314,1.38
9315,3.074
9316,3.56
9317,3.635
9318,1.247
9319,0.903
9320,1.434
9321,1.472
9322,0.59
9323,1.241
9324,1.167
9325,1.65
9326,1.794
9327,1.464
9328,0.394
9329,1.152
9330,1.779
9331,1.375
9332,3.656
9333,1.027
9334,1.139
9335,1.996
9336,0.721
9337,2.042
9338,2.237
9339,3.734
9340,1.772
9341,2.558
9342,3.853
9343,3.815
9344,2.693
9345,4.1
9346,3.595
9347,3.492
9348,4.192
9349,2.259
9350,2.455
9351,1.713
9352,3.096
9353,1.545
9354,2.102
9355,4.324
9356,3.742
9357,2.442
9358,1.727
9359,1.599
9360,1.478
9361,1.429
9362,2.241
9363,2.574
9364,1.158
9365,1.181
9366,0.636
9367,1.517
9368,1.14
9369,1.667
9370,2.274
9371,3.544
9372,3.636
9373,0.827
9374,2.556
9375,0.483
9376,3.365
9377,1.514
9378,1.617
9379,4.869
9380,2.541
9381,2.258
9382,1.468
9383,2.426
9384,0.996
9385,4.699
9386,0.7
9387,2.146
9388,0.687
9389,3.374
9390,2.476
9391,2.0
9392,1.118
9393,2.348
9394,3.171
9395,0.9
9396,1.356
9397,3.417
9398,1.164
9399,1.974
9400,2.115
9401,1.375
9402,4.083
9403,1.852
9404,1.375
9405,3.369
9406,2.747
9407,1.243
9408,1.208
9409,1.519
9410,0.833
9411,3.76
9412,0.719
9413,1.293
9414,0.75
9415,1.299
9416,0.62
9417,3.854
9418,2.623
9419,5.00001
9420,1.817
9421,2.25
9422,3.242
9423,1.103
9424,1.943
9425,2.286
9426,1.693
9427,0.476
9428,1.166
9429,0.962
9430,1.589
9431,2.045
9432,1.39
9433,1.408
9434,1.161
9435,3.121
9436,2.664
9437,3.12
9438,2.198
9439,2.549
9440,5.00001
9441,0.944
9442,0.87
9443,1.125
9444,1.371
9445,2.048
9446,1.967
9447,1.84
9448,1.015
9449,3.25
9450,1.714
9451,1.362
9452,1.871
9453,0.682
9454,2.757
9455,1.819
9456,5.00001
9457,3.818
9458,1.735
9459,0.5
9460,1.469
9461,2.399
9462,0.646
9463,3.788
9464,1.686
9465,1.969
9466,2.333
9467,0.576
9468,1.019
9469,3.018
9470,0.962
9471,1.408
9472,2.438
9473,4.569
9474,0.813
9475,2.349
9476,2.145
9477,1.791
9478,4.658
9479,2.304
9480,3.761
9481,4.2
9482,1.778
9483,2.259
9484,2.714
9485,4.885
9486,1.376
9487,2.551
9488,1.7
9489,2.333
9490,1.266
9491,0.697
9492,0.944
9493,1.684
9494,0.697
9495,1.494
9496,1.705
9497,1.695
9498,3.72
9499,0.969
9500,0.837
9501,1.051
9502,2.529
9503,5.00001
9504,1.188
9505,1.397
9506,2.329
9507,0.878
9508,5.00001
9509,1.375
9510,2.416
9511,2.331
9512,0.725
9513,1.199
9514,2.294
9515,0.766
9516,2.705
9517,1.734
9518,2.5
9519,5.00001
9520,3.638
9521,4.029
9522,0.915
9523,1.635
9524,1.556
9525,2.5
9526,3.277
9527,3.67
9528,1.079
9529,3.228
9530,2.832
9531,0.777
9532,1.25
9533,1.573
9534,0.689
9535,2.636
9536,0.885
9537,3.026
9538,2.049
9539,1.714
9540,1.829
9541,1.517
9542,1.667
9543,2.13
9544,1.594
9545,0.961
9546,2.396
9547,2.145
9548,1.345
9549,1.841
9550,4.147
9551,0.844
9552,1.895
9553,1.475
9554,0.753
9555,2.129
9556,2.065
9557,1.005
9558,1.943
9559,1.333
9560,0.572
9561,3.162
9562,1.506
9563,1.838
9564,0.77
9565,1.375
9566,2.832
9567,0.786
9568,1.611
9569,1.393
9570,2.063
9571,1.815
9572,3.375
9573,2.847
9574,2.02
9575,1.607
9576,2.875
9577,0.96
9578,2.539
9579,1.604
9580,2.003
9581,0.988
9582,1.708
9583,2.795
9584,2.512
9585,1.5
9586,4.056
9587,1.125
9588,2.567
9589,1.711
9590,2.135
9591,2.171
9592,5.00001
9593,2.136
9594,3.006
9595,1.53
9596,1.729
9597,0.96
9598,1.063
9599,2.718
9600,2.637
9601,2.487
9602,1.825
9603,0.669
9604,0.508
9605,1.446
9606,1.225
9607,1.544
9608,5.00001
9609,5.00001
9610,2.345
9611,1.051
9612,1.655
9613,4.669
9614,1.476
9615,0.58
9616,2.26
9617,2.335
9618,0.924
9619,1.375
9620,2.132
9621,0.66
9622,1.707
9623,2.567
9624,0.974
9625,1.75
9626,2.697
9627,0.902
9628,1.343
9629,2.803
9630,1.15
9631,2.955
9632,2.179
9633,2.857
9634,2.0
9635,1.346
9636,1.654
9637,1.181
9638,1.833
9639,1.495
9640,2.636
9641,0.488
9642,3.268
9643,1.813
9644,1.214
9645,2.143
9646,0.517
9647,2.0
9648,1.708
9649,1.141
9650,1.867
9651,5.00001
9652,0.475
9653,1.446
9654,3.5
9655,1.921
9656,2.612
9657,0.73
9658,1.231
9659,3.294
9660,3.5
9661,1.561
9662,1.07
9663,2.5
9664,0.819
9665,0.4
9666,0.781
9667,5.00001
9668,2.011
9669,2.933
9670,0.955
9671,3.494
9672,1.125
9673,0.988
9674,1.415
9675,3.9
9676,1.563
9677,0.934
9678,1.752
9679,1.172
9680,3.142
9681,2.347
9682,2.642
9683,1.615
9684,3.139
9685,2.338
9686,3.91
9687,1.625
9688,1.255
9689,2.242
9690,1.406
9691,2.012
9692,5.00001
9693,5.00001
9694,2.168
9695,2.157
9696,1.684
9697,0.783
9698,2.0
9699,1.488
9700,1.051
9701,4.526
9702,3.256
9703,2.074
9704,1.24
9705,2.454
9706,1.636
9707,0.735
9708,1.75
9709,1.2
9710,1.944
9711,2.534
9712,1.909
9713,5.00001
9714,4.269
9715,4.691
9716,2.701
9717,2.5
9718,1.327
9719,2.581
9720,0.931
9721,1.821
9722,1.262
9723,1.653
9724,1.625
9725,0.949
9726,2.572
9727,1.822
9728,1.875
9729,1.165
9730,1.995
9731,1.396
9732,2.81
9733,2.737
9734,1.821
9735,2.49
9736,2.195
9737,1.506
9738,2.237
9739,2.875
9740,1.851
9741,2.608
9742,1.538
9743,1.436
9744,5.00001
9745,1.761
9746,1.85
9747,3.352
9748,1.773
9749,3.414
9750,2.9
9751,1.676
9752,1.833
9753,0.801
9754,1.601
9755,1.804
9756,1.642
9757,1.26
9758,1.019
9759,2.415
9760,0.656
9761,2.205
9762,1.265
9763,4.224
9764,3.368
9765,3.355
9766,1.49
9767,1.662
9768,0.557
9769,1.669
9770,1.703
9771,1.375
9772,0.425
9773,1.0
9774,5.00001
9775,2.316
9776,0.481
9777,1.372
9778,5.00001
9779,1.49
9780,0.917
9781,2.61
9782,3.272
9783,1.829
9784,1.654
9785,1.617
9786,1.531
9787,1.425
9788,1.375
9789,0.462
9790,1.37
9791,0.475
9792,2.079
9793,5.00001
9794,0.828
9795,1.058
9796,2.382
9797,1.891
9798,1.415
9799,2.425
9800,1.57
9801,0.968
9802,3.273
9803,0.719
9804,4.022
9805,3.477
9806,0.45
9807,3.667
9808,1.922
9809,3.477
9810,3.147
9811,1.641
9812,1.129
9813,2.0
9814,3.625
9815,3.781
9816,1.618
9817,5.00001
9818,1.549
9819,1.641
9820,2.65
9821,4.586
9822,1.974
9823,1.406
9824,2.0
9825,1.247
9826,2.878
9827,3.5
9828,1.713
9829,1.404
9830,1.148
9831,1.544
9832,0.795
9833,1.0
9834,2.063
9835,1.119
9836,1.792
9837,1.228
9838,3.143
9839,1.147
9840,1.899
9841,3.595
9842,0.883
9843,0.756
9844,0.858
9845,1.188
9846,0.997
9847,1.292
9848,0.685
9849,1.127
9850,2.333
9851,1.598
9852,0.755
9853,1.281
9854,3.518
9855,0.67
9856,1.45
9857,1.188
9858,3.684
9859,0.875
9860,1.123
9861,1.321
9862,5.00001
9863,2.327
9864,4.246
9865,5.00001
9866,0.727
9867,1.104
9868,0.627
9869,1.388
9870,1.795
9871,1.375
9872,1.823
9873,2.201
9874,0.85
9875,0.823
9876,2.8
9877,5.00001
9878,0.905
9879,2.274
9880,1.602
9881,0.807
9882,2.048
9883,3.336
9884,1.138
9885,3.94
9886,2.38
9887,1.409
9888,2.949
9889,4.308
9890,3.477
9891,4.93
9892,3.304
9893,2.618
9894,2.557
9895,1.726
9896,1.563
9897,0.635
9898,1.608
9899,1.996
9900,0.943
9901,2.33
9902,1.196
9903,1.602
9904,1.726
9905,1.926
9906,5.0
9907,1.911
9908,1.188
9909,0.603
9910,1.755
9911,1.276
9912,2.387
9913,1.951
9914,1.757
9915,4.255
9916,0.519
9917,1.137
9918,0.838
9919,2.739
9920,2.151
9921,5.00001
9922,1.406
9923,0.861
9924,1.21
9925,1.867
9926,1.568
9927,1.302
9928,1.979
9929,2.895
9930,0.874
9931,1.218
9932,0.839
9933,2.745
9934,2.502
9935,0.875
9936,2.945
9937,1.644
9938,0.467
9939,1.675
9940,0.539
9941,0.997
9942,1.715
9943,0.547
9944,2.722
9945,1.534
9946,2.095
9947,0.904
9948,2.547
9949,0.575
9950,2.939
9951,2.463
9952,3.105
9953,1.281
9954,0.674
9955,2.428
9956,2.238
9957,1.697
9958,1.083
9959,4.528
9960,0.669
9961,0.89
9962,2.167
9963,2.045
9964,1.824
9965,0.925
9966,2.207
9967,1.625
9968,2.353
9969,0.85
9970,1.758
9971,1.879
9972,5.00001
9973,2.55
9974,4.259
9975,1.157
9976,0.225
9977,2.482
9978,0.7
9979,5.00001
9980,3.125
9981,1.784
9982,1.854
9983,3.844
9984,1.546
9985,2.161
9986,1.146
9987,5.00001
9988,1.569
9989,5.00001
9990,1.434
9991,2.128
9992,0.658
9993,1.833
9994,2.07
9995,0.915
9996,3.75
9997,1.031
9998,1.341
9999,1.395
10000,2.125
10001,2.467
10002,1.507
10003,1.483
10004,1.0
10005,2.324
10006,0.911
10007,2.218
10008,1.785
10009,1.945
10010,3.636
10011,1.5
10012,3.5
10013,0.679
10014,1.463
10015,1.39
10016,3.433
10017,0.892
10018,2.072
10019,2.599
10020,2.777
10021,5.00001
10022,2.559
10023,2.226
10024,0.554
10025,2.962
10026,1.275
10027,1.238
10028,0.933
10029,0.691
10030,1.53
10031,2.535
10032,5.00001
10033,0.44
10034,2.875
10035,2.573
10036,3.617
10037,2.181
10038,3.847
10039,1.858
10040,1.364
10041,2.75
10042,0.575
10043,3.475
10044,1.787
10045,1.786
10046,0.985
10047,0.647
10048,1.515
10049,0.921
10050,2.741
10051,1.4
10052,1.983
10053,1.041
10054,2.277
10055,0.398
10056,0.981
10057,1.297
10058,2.278
10059,1.871
10060,2.123
10061,1.381
10062,3.298
10063,5.00001
10064,1.778
10065,1.708
10066,2.178
10067,1.336
